ID,Charm Type,Charm Name,Skill 1,Skill 2,Charm Slot,Table No.
52191,Timeworn Charm,Dragon Talisman,Debilitate +3,Water Res +10,0,7
34796,Timeworn Charm,King Talisman,FatigueAtk +5,Loading -2,0,7
45337,Timeworn Charm,Dragon Talisman,PierceS Up +3,Rewards +3,0,7
5026,Timeworn Charm,King Talisman,Fate +4,,0,7
34857,Timeworn Charm,Dragon Talisman,WindPress +4,Elemental +3,0,7
56073,Timeworn Charm,King Talisman,Fate +5,,0,7
64398,Timeworn Charm,King Talisman,Rec Level +3,FastCharge -3,3,7
26249,Timeworn Charm,Queen Talisman,PierceS Up +3,Fencing -1,0,7
44414,Timeworn Charm,Queen Talisman,Slam +1,WindPress -3,0,7
38667,Timeworn Charm,Queen Talisman,Carving +1,Reload Spd -1,0,7
7640,Timeworn Charm,King Talisman,Awaken +5,Water Res -1,0,7
37380,Timeworn Charm,King Talisman,Slam +4,,0,7
42580,Timeworn Charm,Queen Talisman,Recoil +2,,0,7
42698,Timeworn Charm,King Talisman,Reload Spd +5,,0,7
63466,Timeworn Charm,Queen Talisman,Reload Spd +3,,1,7
58306,Timeworn Charm,Dragon Talisman,Rapid Fire +4,Health +7,0,7
65228,Timeworn Charm,Queen Talisman,Sheathe +3,Fencing -2,0,7
41603,Timeworn Charm,Dragon Talisman,Slam +4,PelletS Up +3,0,7
1472,Timeworn Charm,Queen Talisman,Fencing +2,Rec Level -3,1,7
62983,Timeworn Charm,Queen Talisman,Fire Atk +5,,0,7
38661,Timeworn Charm,King Talisman,Water Atk +7,,0,7
6584,Timeworn Charm,King Talisman,FastCharge +5,,0,7
47613,Timeworn Charm,King Talisman,Dragon Atk +2,Fencing +1,1,7
13424,Timeworn Charm,King Talisman,Slam +2,Ice Attack -4,2,7
9556,Timeworn Charm,King Talisman,Dragon Atk +6,Evasion -1,0,7
47781,Timeworn Charm,King Talisman,Guard +6,Ice Attack -6,0,7
42992,Timeworn Charm,Queen Talisman,Slam +1,Ice Attack -4,1,7
49847,Timeworn Charm,King Talisman,Constitutn +3,Fencing +1,0,7
14430,Timeworn Charm,Queen Talisman,Carving +2,Stamina -2,0,7
55886,Timeworn Charm,King Talisman,Slam +5,,0,7
31486,Timeworn Charm,King Talisman,Elemental +4,PelletS Up -3,0,7
51044,Timeworn Charm,King Talisman,Fencing +5,,0,7
29013,Timeworn Charm,Queen Talisman,Rec Level +4,,0,7
7974,Timeworn Charm,Dragon Talisman,Awaken +5,NormalS Up +3,0,7
30801,Timeworn Charm,King Talisman,Evade Dist +5,,0,7
61210,Timeworn Charm,Queen Talisman,Sheathe +2,Slam +1,0,7
53428,Timeworn Charm,King Talisman,Elemental +2,,2,7
56419,Timeworn Charm,Dragon Talisman,Sharpness +4,Ice Res +11,0,7
59931,Timeworn Charm,Dragon Talisman,Sharpness +4,Thundr Atk +7,0,7
24413,Timeworn Charm,Dragon Talisman,Rec Level +4,Fencing +3,0,7
48093,Timeworn Charm,Queen Talisman,Crit Draw +1,Debilitate -3,1,7
32541,Timeworn Charm,King Talisman,HearProtct +4,Fate -2,0,7
40635,Timeworn Charm,Dragon Talisman,Blight Res +5,Attack +8,0,7
27193,Timeworn Charm,Queen Talisman,Evade Dist +3,,1,7
14469,Timeworn Charm,King Talisman,Awaken +5,,0,7
62750,Timeworn Charm,Dragon Talisman,Evade Dist +4,Fencing +2,0,7
63016,Timeworn Charm,King Talisman,Ice Attack +6,Loading -1,0,7
44469,Timeworn Charm,King Talisman,FatigueAtk +3,Fire Atk -2,2,7
48347,Timeworn Charm,Dragon Talisman,KO +6,HearProtct +3,0,7
11882,Timeworn Charm,Queen Talisman,Thundr Atk +3,Potential +1,0,7
64979,Timeworn Charm,Queen Talisman,Protection +2,Defense -2,0,7
63142,Timeworn Charm,Dragon Talisman,Guard +6,Stun +13,0,7
1282,Timeworn Charm,King Talisman,Status +6,Carving -2,0,7
29543,Timeworn Charm,Dragon Talisman,Carving +4,Rapid Fire +3,0,7
35891,Timeworn Charm,King Talisman,HearProtct +5,,0,7
41968,Timeworn Charm,King Talisman,Water Atk +7,FatigueAtk +1,0,7
349,Timeworn Charm,Queen Talisman,Evasion +2,Loading -2,1,7
61424,Timeworn Charm,Dragon Talisman,FatigueAtk +6,Rewards +1,0,7
25729,Timeworn Charm,Dragon Talisman,Constitutn +6,Attack +8,0,7
18257,Timeworn Charm,King Talisman,PelletS Up +2,Stun +7,1,7
10445,Timeworn Charm,King Talisman,Carving +4,Fate -2,0,7
8156,Timeworn Charm,King Talisman,Slam +2,Water Atk +7,0,7
62833,Timeworn Charm,King Talisman,Thundr Atk +6,,1,7
12261,Timeworn Charm,King Talisman,Loading +3,Rec Speed +6,0,7
957,Timeworn Charm,King Talisman,PierceS Up +4,,0,7
37706,Timeworn Charm,Queen Talisman,Evade Dist +4,,0,7
34593,Timeworn Charm,Dragon Talisman,Evasion +2,PelletS Up +3,0,7
9609,Timeworn Charm,King Talisman,Water Atk +1,Gunnery +7,0,7
57109,Timeworn Charm,King Talisman,PunishDraw +3,Guard -1,1,7
50645,Timeworn Charm,Queen Talisman,Carving +3,,0,7
24152,Timeworn Charm,King Talisman,Ice Attack +3,KO +2,1,7
2157,Timeworn Charm,Queen Talisman,Awaken +3,,1,7
52817,Timeworn Charm,King Talisman,Awaken +1,FatigueAtk +1,2,7
14246,Timeworn Charm,King Talisman,Stamina +4,,1,7
23502,Timeworn Charm,Queen Talisman,Guard Up +2,,1,7
18483,Timeworn Charm,King Talisman,Rapid Fire +2,Fire Atk +4,0,7
50221,Timeworn Charm,Queen Talisman,Awaken +3,Sheathe -7,0,7
14891,Timeworn Charm,Queen Talisman,Protection +3,Artisan +1,0,7
6296,Timeworn Charm,Dragon Talisman,Stamina +3,PelletS Up +1,2,7
62288,Timeworn Charm,Queen Talisman,Constitutn +1,Awaken -1,1,7
47067,Timeworn Charm,Queen Talisman,Eating +3,,0,7
48054,Timeworn Charm,King Talisman,Thundr Atk +6,Artisan -1,0,7
25677,Timeworn Charm,King Talisman,Sharpness +4,Stamina -2,0,7
9105,Timeworn Charm,Queen Talisman,Awaken +1,Psychic +7,0,7
33768,Timeworn Charm,Queen Talisman,Rapid Fire +3,BombStrUp -5,0,7
60498,Timeworn Charm,King Talisman,Protection +6,NormalS Up -3,1,7
58842,Timeworn Charm,Queen Talisman,Rewards +3,Defense -7,0,7
28838,Timeworn Charm,Queen Talisman,Slam +1,Sharpness +1,0,7
42537,Timeworn Charm,King Talisman,Recoil +4,BombStrUp -10,2,7
35130,Timeworn Charm,King Talisman,FatigueAtk +5,Rewards -2,0,7
38758,Timeworn Charm,King Talisman,Thundr Atk +4,Crit Draw +1,0,7
23656,Timeworn Charm,King Talisman,Ice Attack +6,Wide Area -4,0,7
45587,Timeworn Charm,King Talisman,Thundr Atk +3,Protection +4,0,7
49026,Timeworn Charm,Queen Talisman,FatigueAtk +2,,1,7
660,Timeworn Charm,Queen Talisman,KO +1,Fire Res -2,1,7
50797,Timeworn Charm,Dragon Talisman,Guard +6,Fencing +2,0,7
50904,Timeworn Charm,Queen Talisman,Artisan +1,,1,7
4373,Timeworn Charm,King Talisman,WindPress +3,Fire Atk +2,0,7
50655,Timeworn Charm,King Talisman,Will Recov +6,Sharpener -8,1,7
25912,Timeworn Charm,King Talisman,Will Recov +2,,0,7
50465,Timeworn Charm,Queen Talisman,HearProtct +1,Expert +5,0,7
57835,Timeworn Charm,Queen Talisman,Dragon Atk +4,HearProtct -3,0,7
47695,Timeworn Charm,King Talisman,Guard +6,Debilitate -3,0,7
27856,Timeworn Charm,King Talisman,WindPress +4,,0,7
431,Timeworn Charm,Dragon Talisman,WindPress +5,Ice Attack +7,0,7
10493,Timeworn Charm,King Talisman,Thundr Atk +7,,0,7
16604,Timeworn Charm,Dragon Talisman,Evade Dist +5,Water Atk +6,0,7
46332,Timeworn Charm,King Talisman,Awaken +4,ThunderRes +3,0,7
49420,Timeworn Charm,King Talisman,Rapid Fire +1,Will Recov +4,0,7
4641,Timeworn Charm,Dragon Talisman,PierceS Up +5,Fencing +1,0,7
32460,Timeworn Charm,King Talisman,Evasion +6,Water Atk -5,0,7
26379,Timeworn Charm,Queen Talisman,PelletS Up +2,,1,7
1931,Timeworn Charm,King Talisman,FastCharge +2,Fire Res +7,0,7
13041,Timeworn Charm,Queen Talisman,Carving +2,,0,7
7511,Timeworn Charm,Queen Talisman,Awaken +4,,0,7
14676,Timeworn Charm,Queen Talisman,Evade Dist +2,Defense -3,0,7
33819,Timeworn Charm,Queen Talisman,Will Recov +2,,2,7
4111,Timeworn Charm,King Talisman,Rewards +3,,0,7
4543,Timeworn Charm,Queen Talisman,Crit Draw +3,,0,7
15212,Timeworn Charm,Queen Talisman,FastCharge +1,,1,7
62792,Timeworn Charm,King Talisman,KO +6,Blight Res -1,0,7
5045,Timeworn Charm,Queen Talisman,Blight Res +1,Elemental -1,1,7
38201,Timeworn Charm,King Talisman,Evasion +4,Fire Res -6,1,7
56350,Timeworn Charm,King Talisman,KO +3,,2,7
47787,Timeworn Charm,Dragon Talisman,Potential +3,Rapid Fire +3,0,7
44048,Timeworn Charm,King Talisman,Loading +3,FatigueAtk +3,0,7
39614,Timeworn Charm,Queen Talisman,Fate +1,,1,7
43586,Timeworn Charm,Dragon Talisman,FatigueAtk +6,Artisan +3,0,7
23665,Timeworn Charm,Queen Talisman,HearProtct +1,Dragon Atk -1,1,7
47171,Timeworn Charm,Queen Talisman,Thundr Atk +1,Water Res -6,2,7
995,Timeworn Charm,King Talisman,Protection +1,Awaken +3,0,7
44394,Timeworn Charm,Queen Talisman,Potential +3,,0,7
35147,Timeworn Charm,Dragon Talisman,Rapid Fire +5,Slam +2,0,7
41750,Timeworn Charm,King Talisman,PelletS Up +1,Artisan -1,3,7
27344,Timeworn Charm,Queen Talisman,Eating +1,,0,7
41045,Timeworn Charm,Queen Talisman,Evasion +2,Thundr Atk -5,0,7
33990,Timeworn Charm,King Talisman,Sheathe +5,,2,7
34207,Timeworn Charm,King Talisman,Fate +3,WindPress +2,0,7
7036,Timeworn Charm,Queen Talisman,Loading +3,,0,7
61802,Timeworn Charm,King Talisman,Rec Level +5,,1,7
26894,Timeworn Charm,Dragon Talisman,Sharpness +5,PierceS Up +3,0,7
27208,Timeworn Charm,King Talisman,PierceS Up +2,Psychic -3,2,7
17109,Timeworn Charm,Dragon Talisman,KO +3,Constitutn +4,0,7
4486,Timeworn Charm,Dragon Talisman,Evasion +6,Fire Res +11,0,7
5180,Timeworn Charm,Queen Talisman,Reload Spd +3,Potential -3,0,7
61961,Timeworn Charm,Queen Talisman,Slam +3,Dragon Res -10,0,7
54878,Timeworn Charm,King Talisman,Carving +3,Health +7,0,7
50167,Timeworn Charm,Queen Talisman,FastCharge +1,Sharpener +2,0,7
5387,Timeworn Charm,King Talisman,Thundr Atk +3,Constitutn +3,0,7
33030,Timeworn Charm,Queen Talisman,Protection +1,,2,7
61336,Timeworn Charm,Dragon Talisman,Ice Attack +5,Recoil +3,0,7
10241,Timeworn Charm,Queen Talisman,Crit Draw +3,,0,7
37615,Timeworn Charm,Dragon Talisman,WindPress +3,Guard Up +4,0,7
18577,Timeworn Charm,King Talisman,Will Recov +6,,0,7
1402,Timeworn Charm,Queen Talisman,Debilitate +1,,1,7
50663,Timeworn Charm,King Talisman,FatigueAtk +6,Rapid Fire -2,0,7
27320,Timeworn Charm,Queen Talisman,Awaken +2,,2,7
36821,Timeworn Charm,Dragon Talisman,Awaken +4,Thundr Atk +7,0,7
9559,Timeworn Charm,Dragon Talisman,Evasion +5,Slam +3,0,7
48309,Timeworn Charm,Queen Talisman,PunishDraw +1,,1,7
5194,Timeworn Charm,Dragon Talisman,Loading +6,Fate +1,0,7
64425,Timeworn Charm,Queen Talisman,Reload Spd +4,Elemental -1,0,7
31001,Timeworn Charm,King Talisman,WindPress +4,Sheathe -2,0,7
31047,Timeworn Charm,Queen Talisman,Awaken +2,,0,7
39143,Timeworn Charm,King Talisman,PierceS Up +4,Horn +3,0,7
26053,Timeworn Charm,Queen Talisman,Rewards +1,Dragon Atk -2,1,7
9918,Timeworn Charm,Dragon Talisman,PunishDraw +4,Awaken +2,0,7
46130,Timeworn Charm,Dragon Talisman,Sheathe +6,Attack +10,0,7
13868,Timeworn Charm,King Talisman,Evasion +5,KO +1,0,7
22337,Timeworn Charm,King Talisman,Carving +3,Horn -10,2,7
9532,Timeworn Charm,King Talisman,Reload Spd +4,Gunnery +4,0,7
43557,Timeworn Charm,King Talisman,Rewards +5,Ice Attack +2,0,7
18561,Timeworn Charm,King Talisman,Dragon Atk +3,,2,7
63949,Timeworn Charm,Dragon Talisman,Sharpness +5,Carving +1,0,7
12588,Timeworn Charm,Dragon Talisman,Carving +4,PunishDraw +2,0,7
58509,Timeworn Charm,Dragon Talisman,Sharpness +4,KO +4,0,7
35593,Timeworn Charm,Dragon Talisman,FatigueAtk +6,Eating +2,0,7
54883,Timeworn Charm,Queen Talisman,Thundr Atk +2,PierceS Up -2,2,7
51047,Timeworn Charm,King Talisman,HearProtct +5,Evade Dist +1,0,7
29541,Timeworn Charm,Queen Talisman,Evade Dist +2,,2,7
35539,Timeworn Charm,King Talisman,KO +5,Water Res -5,1,7
45379,Timeworn Charm,King Talisman,PunishDraw +5,Fencing -1,0,7
12418,Timeworn Charm,Queen Talisman,NormalS Up +2,,1,7
28589,Timeworn Charm,King Talisman,Thundr Atk +4,,2,7
64076,Timeworn Charm,King Talisman,Stamina +4,Guard Up -3,0,7
34940,Timeworn Charm,Queen Talisman,Carving +2,,1,7
5318,Timeworn Charm,Dragon Talisman,Fencing +4,Rewards +3,0,7
20886,Timeworn Charm,Queen Talisman,Recoil +3,Horn -1,0,7
15608,Timeworn Charm,Queen Talisman,Recoil +1,,2,7
1762,Timeworn Charm,Queen Talisman,Fate +3,Will Recov -3,0,7
48660,Timeworn Charm,Queen Talisman,Potential +3,Rapid Fire -3,0,7
1607,Timeworn Charm,King Talisman,Debilitate +5,Psychic -6,0,7
21380,Timeworn Charm,King Talisman,NormalS Up +5,Water Atk -6,0,7
37189,Timeworn Charm,Queen Talisman,Evasion +1,Constitutn +1,1,7
8964,Timeworn Charm,Queen Talisman,Dragon Atk +2,,1,7
8952,Timeworn Charm,Queen Talisman,Elemental +2,Water Atk -4,0,7
6840,Timeworn Charm,Dragon Talisman,WindPress +3,Guard Up +4,0,7
27306,Timeworn Charm,Queen Talisman,HearProtct +2,FatigueAtk +1,0,7
34357,Timeworn Charm,Queen Talisman,Constitutn +3,,0,7
33436,Timeworn Charm,Dragon Talisman,Status +4,Eating +2,0,7
2066,Timeworn Charm,King Talisman,Guard Up +4,Thundr Atk -3,2,7
36801,Timeworn Charm,King Talisman,Rec Level +5,,1,7
6039,Timeworn Charm,Queen Talisman,Rewards +2,Ice Res -3,0,7
17056,Timeworn Charm,King Talisman,Evasion +5,,0,7
60521,Timeworn Charm,Dragon Talisman,Stamina +4,Carving +3,0,7
62890,Timeworn Charm,Queen Talisman,Rec Level +1,,1,7
22293,Timeworn Charm,King Talisman,Constitutn +5,Recoil +1,0,7
1788,Timeworn Charm,Dragon Talisman,Status +2,Eating +3,0,7
53236,Timeworn Charm,Queen Talisman,Debilitate +3,,0,7
22627,Timeworn Charm,King Talisman,Rewards +4,Ice Res -9,0,7
60572,Timeworn Charm,Dragon Talisman,Slam +3,FastCharge +1,2,7
6503,Timeworn Charm,Queen Talisman,Sharpness +1,Awaken +2,0,7
33357,Timeworn Charm,King Talisman,Crit Draw +4,,0,7
53525,Timeworn Charm,King Talisman,WindPress +1,,3,7
8128,Timeworn Charm,King Talisman,Fate +1,NormalS Up +1,2,7
57905,Timeworn Charm,King Talisman,Artisan +3,Guard -1,1,7
60015,Timeworn Charm,Queen Talisman,Stamina +3,PunishDraw -3,0,7
39197,Timeworn Charm,Queen Talisman,PelletS Up +3,Attack -10,0,7
35557,Timeworn Charm,Queen Talisman,HearProtct +3,Potential -3,0,7
48547,Timeworn Charm,King Talisman,Rapid Fire +5,Will Recov -1,0,7
47082,Timeworn Charm,Queen Talisman,Rapid Fire +2,BombStrUp -3,0,7
50694,Timeworn Charm,Queen Talisman,Slam +3,Potential -2,0,7
32776,Timeworn Charm,King Talisman,PunishDraw +1,Carving +3,0,7
16632,Timeworn Charm,Queen Talisman,Fire Atk +1,Gunnery +2,1,7
51260,Timeworn Charm,King Talisman,Sharpness +5,,0,7
1666,Timeworn Charm,King Talisman,Artisan +5,Guard Up -3,1,7
31764,Timeworn Charm,Queen Talisman,NormalS Up +1,,1,7
34609,Timeworn Charm,Queen Talisman,Reload Spd +2,Expert -3,1,7
12425,Timeworn Charm,Dragon Talisman,Sheathe +5,Guard Up +3,0,7
29821,Timeworn Charm,Queen Talisman,Evasion +1,Reload Spd -3,0,7
19456,Timeworn Charm,King Talisman,Slam +2,PelletS Up -2,2,7
25380,Timeworn Charm,King Talisman,Dragon Atk +2,Crit Draw +2,0,7
22196,Timeworn Charm,King Talisman,Fate +3,FatigueAtk +2,0,7
50079,Timeworn Charm,Queen Talisman,Ice Attack +1,,2,7
55262,Timeworn Charm,Queen Talisman,KO +2,Water Atk -1,0,7
52388,Timeworn Charm,Queen Talisman,Evasion +2,,0,7
4105,Timeworn Charm,Queen Talisman,Fire Atk +1,PierceS Up -3,0,7
3487,Timeworn Charm,Queen Talisman,Sharpness +2,Fire Atk -10,1,7
25445,Timeworn Charm,Queen Talisman,Slam +2,,0,7
33636,Timeworn Charm,King Talisman,Rewards +2,FastCharge +1,1,7
37266,Timeworn Charm,Queen Talisman,Fate +2,,1,7
22516,Timeworn Charm,Queen Talisman,KO +1,PierceS Up +1,0,7
41036,Timeworn Charm,Queen Talisman,Fate +1,Dragon Atk -8,0,7
32406,Timeworn Charm,Dragon Talisman,Rec Level +4,Rapid Fire +2,0,7
16875,Timeworn Charm,Dragon Talisman,Fate +5,Ice Res +9,0,7
28665,Timeworn Charm,Dragon Talisman,Thundr Atk +6,HearProtct +1,1,7
12089,Timeworn Charm,Queen Talisman,KO +2,,1,7
36048,Timeworn Charm,Dragon Talisman,Eating +5,ThunderRes +4,0,7
4237,Timeworn Charm,Queen Talisman,Potential +2,Stun +1,1,7
26719,Timeworn Charm,King Talisman,Eating +4,Defense +4,0,7
61771,Timeworn Charm,Dragon Talisman,Stamina +3,Dragon Atk +9,0,7
21438,Timeworn Charm,Queen Talisman,Loading +2,,2,7
47397,Timeworn Charm,King Talisman,Ice Attack +2,HearProtct +1,1,7
40771,Timeworn Charm,King Talisman,Status +6,,1,7
51129,Timeworn Charm,King Talisman,Fate +5,,0,7
43973,Timeworn Charm,Dragon Talisman,FastCharge +2,Attack +9,0,7
26414,Timeworn Charm,King Talisman,Ice Attack +7,Health -10,0,7
8091,Timeworn Charm,Queen Talisman,Dragon Atk +1,,1,7
51393,Timeworn Charm,King Talisman,Water Atk +6,Thundr Atk -10,0,7
25074,Timeworn Charm,Dragon Talisman,PunishDraw +4,Evade Dist +2,0,7
33703,Timeworn Charm,King Talisman,PierceS Up +3,Water Res +8,0,7
49058,Timeworn Charm,Queen Talisman,KO +1,Rapid Fire -3,1,7
6292,Timeworn Charm,Queen Talisman,Dragon Atk +4,,0,7
61584,Timeworn Charm,Dragon Talisman,Slam +5,HearProtct +1,0,7
53889,Timeworn Charm,Queen Talisman,Guard +3,WindPress -2,0,7
6829,Timeworn Charm,King Talisman,HearProtct +2,Hunger +5,0,7
25370,Timeworn Charm,Queen Talisman,Loading +2,Dragon Res -9,1,7
20436,Timeworn Charm,King Talisman,Dragon Atk +6,ThunderRes +5,0,7
1771,Timeworn Charm,Queen Talisman,Evasion +4,,0,7
50244,Timeworn Charm,Dragon Talisman,Rec Level +3,Fire Res +12,0,7
18939,Timeworn Charm,Dragon Talisman,FastCharge +5,BombStrUp +5,1,7
65114,Timeworn Charm,King Talisman,PelletS Up +4,,1,7
21539,Timeworn Charm,King Talisman,Rewards +4,Expert +1,0,7
65173,Timeworn Charm,King Talisman,Blight Res +4,Rewards -2,0,7
31923,Timeworn Charm,Dragon Talisman,Rewards +5,Sharpener +8,0,7
62593,Timeworn Charm,King Talisman,PierceS Up +5,,0,7
35384,Timeworn Charm,Queen Talisman,PelletS Up +1,Rec Speed -10,0,7
18099,Timeworn Charm,King Talisman,FastCharge +4,,0,7
48000,Timeworn Charm,King Talisman,Water Atk +7,,0,7
16173,Timeworn Charm,Queen Talisman,Evasion +3,Protection -2,0,7
35839,Timeworn Charm,King Talisman,Ice Attack +6,,0,7
32816,Timeworn Charm,Queen Talisman,Sheathe +2,Attack +1,0,7
23672,Timeworn Charm,King Talisman,Rewards +4,,0,7
48403,Timeworn Charm,Dragon Talisman,Eating +5,Dragon Res +10,0,7
21738,Timeworn Charm,Queen Talisman,Fire Atk +2,Sharpness -1,2,7
34834,Timeworn Charm,Queen Talisman,PierceS Up +1,,0,7
52025,Timeworn Charm,King Talisman,Crit Draw +1,,3,7
5580,Timeworn Charm,Dragon Talisman,WindPress +4,Sheathe +2,0,7
1635,Timeworn Charm,King Talisman,Guard +1,Recoil +3,0,7
26308,Timeworn Charm,Queen Talisman,Potential +4,,0,7
54798,Timeworn Charm,King Talisman,Slam +2,Guard -2,2,7
36087,Timeworn Charm,King Talisman,Ice Attack +3,Blight Res +2,0,7
11101,Timeworn Charm,King Talisman,Fate +2,Expert -2,2,7
58249,Timeworn Charm,King Talisman,Fate +3,,1,7
55196,Timeworn Charm,Queen Talisman,Dragon Atk +3,Guard -2,0,7
40772,Timeworn Charm,Dragon Talisman,Thundr Atk +4,Rec Level +3,0,7
51305,Timeworn Charm,King Talisman,Rapid Fire +2,,2,7
9586,Timeworn Charm,Queen Talisman,Recoil +1,,0,7
53061,Timeworn Charm,King Talisman,HearProtct +2,,2,7
57190,Timeworn Charm,King Talisman,KO +5,Sharpener -2,0,7
64901,Timeworn Charm,Queen Talisman,Ice Attack +2,Stun -2,1,7
49414,Timeworn Charm,King Talisman,Potential +4,Guard Up +1,0,7
3585,Timeworn Charm,Queen Talisman,NormalS Up +2,Dragon Atk -10,0,7
42693,Timeworn Charm,Queen Talisman,Evade Dist +1,,1,7
62586,Timeworn Charm,King Talisman,Slam +5,Reload Spd -2,0,7
34152,Timeworn Charm,King Talisman,Constitutn +3,Rapid Fire +1,2,7
62719,Timeworn Charm,King Talisman,Will Recov +3,Water Res +10,0,7
57560,Timeworn Charm,King Talisman,Carving +2,Will Recov +3,0,7
64658,Timeworn Charm,King Talisman,Stamina +1,,3,7
6646,Timeworn Charm,Dragon Talisman,Status +4,Rec Level +3,0,7
58525,Timeworn Charm,Queen Talisman,Slam +1,Fire Res -5,0,7
38409,Timeworn Charm,King Talisman,Sharpness +4,Fire Atk +2,0,7
27595,Timeworn Charm,King Talisman,Guard +2,WindPress -10,3,7
19858,Timeworn Charm,Dragon Talisman,Stamina +4,Reload Spd +3,0,7
30769,Timeworn Charm,King Talisman,Sheathe +6,Slam -2,0,7
55578,Timeworn Charm,Dragon Talisman,Rewards +5,Carving +3,0,7
42641,Timeworn Charm,Queen Talisman,Rewards +1,Dragon Atk -8,1,7
53434,Timeworn Charm,King Talisman,Fate +4,Debilitate -2,0,7
57475,Timeworn Charm,Dragon Talisman,Crit Draw +5,Sheathe +3,0,7
49698,Timeworn Charm,Queen Talisman,PunishDraw +3,Debilitate -1,0,7
53569,Timeworn Charm,Queen Talisman,Water Atk +4,PelletS Up -3,0,7
15872,Timeworn Charm,King Talisman,Eating +5,Will Recov -1,0,7
48226,Timeworn Charm,Queen Talisman,Thundr Atk +1,Will Recov -1,0,7
55949,Timeworn Charm,King Talisman,Fire Atk +7,Guard Up -1,0,7
42574,Timeworn Charm,King Talisman,Protection +7,Stun -2,0,7
41642,Timeworn Charm,King Talisman,NormalS Up +1,Sharpener +3,2,7
8336,Timeworn Charm,Queen Talisman,PelletS Up +2,,0,7
29150,Timeworn Charm,Queen Talisman,Dragon Atk +5,,0,7
32086,Timeworn Charm,King Talisman,Sharpness +2,,2,7
25918,Timeworn Charm,King Talisman,Ice Attack +3,,2,7
51521,Timeworn Charm,Dragon Talisman,WindPress +4,Debilitate +3,0,7
47602,Timeworn Charm,Queen Talisman,Ice Attack +1,,0,7
11488,Timeworn Charm,King Talisman,Stamina +2,,2,7
60998,Timeworn Charm,Dragon Talisman,PunishDraw +3,Dragon Res +12,0,7
16116,Timeworn Charm,Queen Talisman,Ice Attack +3,Will Recov -2,0,7
25807,Timeworn Charm,King Talisman,Guard Up +1,Water Res +12,0,7
31985,Timeworn Charm,Queen Talisman,FatigueAtk +4,Water Atk -9,0,7
8142,Timeworn Charm,King Talisman,Rapid Fire +4,,0,7
60369,Timeworn Charm,Queen Talisman,Protection +2,Dragon Res +5,0,7
36138,Timeworn Charm,Queen Talisman,PelletS Up +1,ThunderRes -1,2,7
20077,Timeworn Charm,King Talisman,NormalS Up +1,Guard Up +1,2,7
3950,Timeworn Charm,Queen Talisman,Sharpness +3,,0,7
41570,Timeworn Charm,Queen Talisman,Slam +1,,0,7
61027,Timeworn Charm,Dragon Talisman,Evade Dist +6,Eating +2,0,7
21220,Timeworn Charm,Dragon Talisman,Recoil +3,Horn +8,0,7
9029,Timeworn Charm,Queen Talisman,Slam +1,,0,7
20392,Timeworn Charm,Queen Talisman,Ice Attack +4,,0,7
59390,Timeworn Charm,King Talisman,Stamina +1,Horn +6,0,7
59923,Timeworn Charm,Dragon Talisman,HearProtct +3,Status +3,0,7
23005,Timeworn Charm,King Talisman,Sharpness +5,,0,7
61737,Timeworn Charm,Queen Talisman,Blight Res +2,Constitutn -2,1,7
15454,Timeworn Charm,King Talisman,Fencing +1,Protection +8,0,7
